SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
50a5bc3476a516eea20e7a6edc7b9595,36179236404,Labcorp,Labcorp,Classic,newbusiness,US Ent,Closed Lost,2026-03-06,2025-04-24,281,200000.00,200000.00,Jeff Graham,Early stage,"[""Timing""]",3,2025-08-21,2025-06-26,"[""9711391ccc810c9681db3102ca5a2c51"",""ef8e0b5274527a23a2e121c947f9b69a"",""6234d9c77e123730d0c45282ca2d50f6""]","[""Commercial"",""Fit"",""Timing"",""Value/Product""]",true,unknown,"The transcript discusses technical integration work, demo preparations, and ongoing project activities, but does not reveal any information about why the deal was lost or whether it was considered too early stage for the prospect."
5a1c5652e06fe73b2dc6f8198a912aeb,23237556286,LexisNexis,lexisnexisrisk.com,Classic,newbusiness,US Ent,Closed Lost,2026-03-06,2024-10-15,501,200000.00,200000.00,Jeff Graham,Unable to connect,"[""No Engagement""]",1,2024-10-30,2024-10-30,"[""dca91fe87974640911b545a319cd913b""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript shows active engagement between Jeff and Clyde, with detailed discussions about implementation, multiple follow-up actions planned, and Clyde actively working to move the process forward through security approvals and demos. This contradicts the stated reason of ""Unable to connect"" as there was clearly successful connection and ongoing dialogue."
22d9558af0faf5ffdc0e0c2f5f3a905e,35846315312,"NRG Energy, Inc.","NRG Energy, Inc.",Classic,newbusiness,US Ent,Closed Lost,2026-03-06,2025-04-16,211,100000.00,100000.00,Jeff Graham,no_show,"[""No Engagement""]",1,2025-07-11,2025-07-11,"[""9e6a6d29601647f5e3e71e0a4ed97b89""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript shows an active sales process where the customer (Biswajit) is engaged and working to secure funding, with concrete next steps including email follow-ups, documentation sharing, and planned future demos in September/October. There is no indication that anyone failed to show up for scheduled calls, contradicting the ""no_show"" reason."
865759cb5ffced00461b28b76c729938,40515846213,GFL Environmental,GFL Environmental,Classic,newbusiness,US Ent,Closed Lost,2026-03-06,2025-07-20,220,100000.00,100000.00,Jeff Graham,no_show,"[""No Engagement""]",2,2025-10-08,2025-07-25,"[""bac22fe7c85835d684ce1e8949c56e69"",""421f77b0826ce5a6b67a597e014af413""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries describe productive meetings where GFL expressed interest in Port's platform, agreed to follow-up calls, and made plans for potential demos or POCs. There is no mention of anyone failing to attend scheduled meetings or any no-show incidents that would support the stated ""no_show"" loss reason."
f66a362fe7add64d559eb32aefd01d52,37632900432,Intact Financial,Intact Financial,Classic,newbusiness,US Ent,Closed Lost,2026-03-05,2025-05-22,206,75000.00,75000.00,Travis Dadoly,Unable to connect,"[""No Engagement""]",1,2025-06-03,2025-06-03,"[""1b235d104b64e0db4b04ee308429c5e3""]","[""Commercial"",""Value/Product""]",false,no,"The transcript clearly contradicts the stated reason ""Unable to connect."" The Gong summary shows active engagement between Travis and Donald from GetPort.io with Étienne from Intact Financial, including detailed technical discussions about their internal developer platform needs, demonstrations of GetPort.io's capabilities, and concrete next steps with follow-up commitments from both parties. This indicates successful connection and ongoing dialogue rather than an inability to connect."
25894fd6db1002c2abb8f7c3b51f301b,32736962846,Voya Financial,Voya Financial,Classic,newbusiness,US Ent,Closed Lost,2026-03-05,2025-01-29,372,150000.00,150000.00,Tom Skarzynski,Unable to connect,"[""No Engagement""]",1,2025-02-05,2025-02-05,"[""5a78fca7dad1b9d0466907a6e5296ebf""]","[""Fit"",""Security"",""Value/Product""]",false,unknown,"The transcript shows detailed discussions about Voya's needs and GetPort's solutions, with plans for follow-up conversations, but does not reveal any actual loss reason or indication that the deal was definitively lost. The conversations appear to be progressing normally with scheduled next steps."
6c1939289f52a38f491884c87bb0763e,48820620900,Zebra Technologies,Zebra Technologies,Classic,newbusiness,US Ent,Closed Lost,2026-03-05,2025-11-10,95,50000.00,50000.00,Travis Dadoly,Unable to connect,"[""No Engagement""]",1,2025-11-18,2025-11-18,"[""9f53b225e8cc2c615c6b0ad1aa9072f9""]","[""Commercial"",""Value/Product"",""Security"",""Timing""]",false,no,"The transcript clearly shows active engagement between GetPort.io and Zebra Technologies, with detailed technical discussions about API catalog needs, product demonstrations, and concrete next steps including follow-up meetings and technical demos. This contradicts the stated reason of ""Unable to connect"" as the parties were clearly able to connect and have substantive conversations about the deal."
3a5b8ca5303397aa532556947b57f5f5,52031562547,Radiology Partners,Radiology Partners,Classic,newbusiness,US MM,Closed Lost,2026-03-04,2025-12-17,24,18000.00,18000.00,EJ Rauseo,Budget,"[""Commercial""]",3,2026-02-17,2025-12-17,"[""bbe6161afdb827c7915fcf8dd40a3565"",""b0c3d9e554858a5a1b7c84af619e3ae8"",""3236aa2077386518a84cf39feea5ca60""]","[""Commercial"",""Value/Product"",""Security"",""Timing""]",true,no,"The transcript shows the deal progressing with active budget discussions, pricing negotiations, and next steps being planned. Paul explicitly states they are working on ""clearing the budget"" and have done ""budget justification"" work, with follow-up calls scheduled and formal quotes being prepared - this indicates budget challenges were being addressed rather than being the reason for deal loss."
65f35aa33d8a85d4d4bd79b9e4033532,32302854067,Clarivate Plc,Clarivate,Classic,newbusiness,EMEA Ent,Closed Lost,2026-03-03,2025-01-21,384,72000.00,72000.00,Benjamin Duckworth,Budget,"[""Commercial""]",3,2026-03-02,2025-12-02,"[""8b52925f12b76aea61adf92f1a77f08a"",""b1c8310a9d4cfb3818fbd3cea2f48be0"",""279df01a577ca668928b14fec630aae0""]","[""Timing"",""No Engagement"",""Value/Product""]",false,no,"The transcript clearly indicates that the deal was lost due to timing and lack of internal focus/capacity rather than budget constraints. Sergey explicitly states ""The primary reason for the delay is a lack of internal focus and capacity to properly dedicate to an IDP implementation, rather than a budgetary issue"" and mentions wanting to avoid ""shelfware,"" directly contradicting the stated budget reason."
92c4a38e086c6141c5e0e76cec59d988,29036242038,Lenovo,Lenovo,Classic,newbusiness,US Ent,Closed Lost,2026-03-03,2024-11-13,450,100000.00,100000.00,Jeff Graham,Bad timing,"[""Timing""]",3,2025-05-07,2025-03-06,"[""6818d2624bada8f112732626651ef403"",""2fc11e5c9cd15ae0688dcd0eb4bd0792"",""8417807ef50f9549bd1d40a8b1818aa2""]","[""Timing"",""Value/Product""]",true,yes,"The transcript clearly shows that Lenovo cited timing and resource constraints as the primary reason for not moving forward, with Derek specifically mentioning concerns about ""the time and effort required to build and evaluate GetPort.io's product, given their team's full workload and development priorities"" and leadership being ""concerned about the maturity level and resource constraints to take on GetPort.io's product at this time."" Both parties agreed to revisit when Lenovo's workload would be lighter in Q4, directly supporting the ""bad timing"" reason."
532a8fcd0cabd5b2e06640b1050909c1,41359615554,Redpin,Redpin,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-25,2025-08-05,201,100000.00,100000.00,Matthew Bilsland,no_show;Unable to connect,"[""No Engagement""]",1,2025-08-06,2025-08-06,"[""9a3a8a3e577d024f41c6dd17cd3aeb9b""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement with detailed discussions about GetPort.io's platform features, pricing ($45/month per seat), and concrete next steps including setting up a demo account and proof-of-concept. This directly contradicts the stated loss reason of ""no_show;Unable to connect"" as the calls clearly occurred with substantive participation from the prospect."
8716b40027e073f29ff8d0300f8db15f,52072473655,8am,8am,Classic,newbusiness,US MM,Closed Lost,2026-02-25,2025-12-18,37,60000.00,60000.00,Daniel Alper,Bad timing;Early stage,"[""Timing""]",2,2026-01-08,2026-01-07,"[""d2a6552e41cb4dfdb2ce8529f9d4e43b"",""fa027568eb9762703330ec8bcc84b020""]","[""Commercial"",""Fit"",""Value/Product""]",false,unclear,"The transcript shows Kyle's team is still evaluating GetPort.io's strategic fit and will assess over the next couple weeks, which could suggest timing considerations, but there's no clear indication the deal is actually lost or that it's definitively ""early stage"" - the conversations appear to be progressing normally with follow-up meetings scheduled and commercial discussions planned."
7297b66f6951bd982a0b05cc92c5fca1,34885297512,Varonis,Varonis System Ltd,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-19,2025-03-20,315,150000.00,150000.00,Sharon Peretz,Price,"[""Commercial""]",3,2025-05-29,2025-04-10,"[""b1be76c86538f603ff62c21d9a013e3a"",""42f70f95eb8b41c219dbebe52af5e7e7"",""b4174501c19c48417e9fdae01cb7409f""]","[""Commercial"",""Competitive"",""Value/Product""]",true,no,"The transcript shows active pricing negotiations where GetPort.io made significant concessions (33% discount, platform fee waiver, reducing price from $369,000 to $164,820), and Varonis' main concern was stated as the pricing being ""too high for Varonis' budget."" However, the calls show ongoing discussions with both parties expressing interest in continuing negotiations and establishing a partnership, contradicting that price was the final deal-breaking reason."
ead78451fa0c09afa1cedae2c099e551,55475181167,Jisr | Bridge HR,Jisr,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-18,2026-02-04,7,70000.00,70000.00,Matthew Bilsland,Product,"[""Value/Product""]",1,2026-02-11,2026-02-11,"[""6ae9312f8d5ae15f68ace3170dcc04ff""]","[""Commercial"",""Competitive"",""Fit"",""Timing"",""Value/Product""]",true,unknown,"The transcript summary describes a product demonstration and evaluation process where Othman from Jisr is actively considering Port's Internal Developer Platform solution alongside competitors like Northflank and Thinkbot. The summary shows Jisr has urgent needs that Port's product could address, discusses pricing and next steps including potential POC and contract, but does not reveal why the deal was ultimately lost or any specific reason for the closed-lost status."
3a54d2a6f32282b6dd8bab71003af4ef,56135881308,Coforma,Coforma,Classic,newbusiness,US MM,Closed Lost,2026-02-18,2026-02-12,2,29900.00,29900.00,EJ Rauseo,Early stage,"[""Timing""]",1,2026-02-13,2026-02-13,"[""df2e330545c04b46341cd56ffeea9b43""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript shows an active sales conversation where James expressed interest in GetPort.io's capabilities, found the trial easy to set up, and scheduled follow-up demos with specific next steps planned. There is no indication in the transcript that the deal was lost or any reason why it would be closed-lost."
b759c0743cf9fb7970601660ecafaf44,37165929514,NewDay,Newday,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-12,2025-05-14,269,100000.00,100000.00,Matthew Bilsland,Unable to connect,"[""No Engagement""]",2,2025-07-09,2025-06-11,"[""99603e0bbd6a178f64e738f173b2fd1e"",""85d0d9f95c647b8a437f5d50ba8ab813""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries describe ongoing discussions about a potential deal, technical demos, and scheduled follow-up meetings, but do not reveal any specific reason why the deal was ultimately lost. The conversations appear to be progressing normally with planned next steps, making it impossible to determine from these transcripts whether the stated ""Unable to connect"" reason is accurate."
d8ac2da6d6de67210300ec33aefe4531,36153379357,JPMorgan Chase & Co (GBP Harish),JPMorgan Chase,Classic,newbusiness,US Ent,Closed Lost,2026-02-12,2025-04-23,254,100000.00,100000.00,Tali Cohen,Champion left/ Company cuts,"[""Sponsorship""]",1,2026-01-09,2026-01-09,"[""e0d6cdcefaae0f6b008e61952dbd66da""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript describes an active sales process with detailed product demonstrations, technical discussions, and concrete next steps including setting up a new environment for the prospect to test. There is no mention of a champion leaving the company or any budget cuts that would explain why the deal was lost."
4bed7491c62a741fef12c9a0c9a0f01d,33055121445,BrainRocket,BrainRocket,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-12,2025-02-05,344,72000.00,72000.00,Sharon Peretz,Early stage,"[""Timing""]",3,2025-12-19,2025-11-19,"[""f221aea04ca82821ba590232f7b518b0"",""d4fe117b84ec55ad7e2fc3548e2ae2a1"",""07f3b37856f6b0741880a56c24388196""]","[""Commercial"",""Security"",""Value/Product"",""Timing""]",true,no,"The transcript clearly shows the deal was lost due to budget constraints, security concerns, and organizational readiness issues rather than being ""early stage."" Oleg explicitly states the project is on ""hard stop"" due to budget reallocation and that security team won't approve the cloud-based solution, while Zakhar explains that top management decided they're not organizationally ready for implementation despite technical team interest."
972bce03eee376024c97616d9151c631,35334579994,ITK Engineering,ITK Engineering,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-12,2025-04-01,247,40000.00,40000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2025-09-17,2025-05-28,"[""541cadd7faab23fd608459b5d1722ff8"",""dafe7350d021903f3eef22b19899cc05"",""6cec5f69df71bcd4f98dc6bd06eebdf1""]","[""Commercial"",""Value/Product"",""Timing"",""Security""]",false,no,"The transcript clearly shows active engagement and progress toward a deal, with multiple stakeholders from ITK Engineering participating in detailed technical discussions, agreeing to POCs, and scheduling follow-up sessions. This directly contradicts the stated reason of ""Unable to connect"" - the calls demonstrate successful connections and ongoing collaboration between GetPort.io and ITK Engineering representatives."
ffb8ac3081ac09b0eecc049a21b2d39f,31827022426,Napier,Napier,Classic,newbusiness,EMEA MM,Closed Lost,2026-02-12,2025-01-06,399,24000.00,24000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2025-06-03,2025-05-08,"[""bc75a1337788f899cee47d594d85b922"",""d899dfa8b8591fc40d0415856682898f"",""09185e07c35322452a5861bbf5058c16""]","[""Commercial"",""Timing"",""Value/Product""]",false,unknown,"The transcript summaries discuss ongoing technical progress on a dashboard project, timeline adjustments, and commercial negotiations, but do not reveal any specific reason why the deal was ultimately lost. The conversations appear collaborative and focused on solving technical challenges rather than indicating deal termination or connection issues."
20324d8edb597bf924623c631402f8ec,50443104423,Nomi Health,Nomi Health,Classic,newbusiness,US MM,Closed Lost,2026-02-11,2025-11-24,79,54000.00,54000.00,Jill Countey,Bad timing,"[""Timing""]",3,2025-12-19,2025-11-26,"[""2dbdf0fc73e277638b874c5776b00be3"",""750bacca13f10baa6d3668809bdd13d0"",""c567bd21478342503c01b49f4741d6b9""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript discusses a John Hancock deal that ""fell through due to red lines"" but does not provide any information about timing issues for this or any other deal. The calls focus on technical discussions about AI capabilities and requirements rather than explaining why any deal was lost due to timing concerns."
c37ce433d6a5b5e900255787a7890f48,51700958858,Heartflow,HeartFlow,Classic,newbusiness,US MM,Closed Lost,2026-02-05,2025-12-11,49,48000.00,48000.00,EJ Rauseo,Product,"[""Value/Product""]",3,2026-01-22,2026-01-13,"[""da77586ebbc8bf00658987b933ffee6c"",""037c2151d9939f3e3b61912c740b4579"",""812d1316d1a06a3cbef67a16811ca684""]","[""Commercial"",""Sponsorship"",""Value/Product"",""Timing""]",true,unknown,"The transcript summaries discuss ongoing integration work, hackathon planning, and vendor evaluation processes, but do not reveal any specific reason why the deal was ultimately lost. The conversations appear collaborative and forward-looking with scheduled follow-up meetings, providing no clear indication of what caused the deal to close as lost."
3a981f208aceae91a356aa2d120ac177,47665329840,Instride,"Attainment Holdco, LLC",Classic,newbusiness,US MM,Closed Lost,2026-02-05,2025-10-29,93,36000.00,36000.00,EJ Rauseo,no_show,"[""No Engagement""]",1,2025-11-07,2025-11-07,"[""4cf6f1153881d93a7242d8de9cb7a9aa""]","[""Commercial"",""Value/Product"",""Timing""]",false,unknown,"The transcript shows an active sales conversation where the prospect (Attainment Holdco) is engaged and discussing technical requirements, with plans to potentially pursue a POC after internal discussions. There is no indication in the transcript that anyone failed to show up for scheduled calls or meetings."
7ccea859cab856a194b1598c5939cfbd,51243634198,Intesa Sanpaolo,Intesa Sanpaolo,Classic,newbusiness,EMEA Ent,Closed Lost,2026-02-03,2025-12-04,46,100000.00,100000.00,James Pritchard,Not right company/ persona,"[""Fit""]",1,2025-12-10,2025-12-10,"[""3ca98ae0205a7cfa3f156965b0a5c5b3""]","[""Commercial"",""Value/Product"",""Security""]",false,unknown,"The transcript describes an active sales conversation where GetPort.io is presenting their platform capabilities to Intesa Sanpaolo, with both parties scheduling follow-up sessions and planning a potential Proof of Concept. There is no indication in the transcript that the deal was lost or any discussion of why it might not proceed."
a08f0d2f63796a5be3669b13d509b851,47221986319,Decathlon,Decathlon,Classic,newbusiness,EMEA Ent,Closed Lost,2026-02-02,2025-10-27,81,250000.00,250000.00,Benjamin Duckworth,Bad timing;Budget;No value,"[""Timing"",""Value/Product"",""Commercial""]",3,2025-11-13,2025-11-07,"[""3f81c7cc3c5a6fe6ad9a62cadf9f231c"",""65ecb2c442f726869f4b536fa78fe1e7"",""d591659c619b60c114319262bc9bf052""]","[""Commercial"",""Fit"",""Sponsorship"",""Timing"",""Value/Product""]",true,unclear,"The transcript shows an active sales process with discussions about budget timing (January 2026), pricing negotiations, and upcoming workshops, but does not clearly indicate the deal was actually lost or specify definitive reasons for closure. While budget timing could relate to the stated ""bad timing"" reason, the conversations suggest ongoing engagement rather than a closed-lost scenario."
2a403e8ee0903cfb217f20f59ca2e559,30440505520,Visma,Visma,Classic,newbusiness,EMEA Ent,Closed Lost,2026-01-30,2024-12-16,397,75000.00,75000.00,Benjamin Duckworth,Not right company/ persona,"[""Fit""]",3,2025-02-27,2025-02-11,"[""41f46a6dce704de3ea7111e4e39df639"",""49d830d3a7839aee8998de5671af8890"",""241ed7c59378e7497602b51b904c4bd4""]","[""Fit"",""Value/Product""]",true,unknown,"The transcript does not reveal any loss reason at all. The calls show an ongoing POC evaluation process where Elias is preparing to present results to internal stakeholders after his vacation, with plans to reconnect and discuss next steps based on feedback. There is no indication the deal has been lost or any discussion of company/persona fit issues."
19c0544a6a4350a3240277d06d9ee6fd,48783722071,NS Nederlandse Spoorwegen,NS Nederlandse Spoorwegen,Classic,newbusiness,EMEA Ent,Closed Lost,2026-01-27,2025-11-10,70,200000.00,200000.00,Benjamin Duckworth,Competition,"[""Competitive""]",3,2026-01-23,2025-11-26,"[""2e5ca9975385ce05763a9f20993c2afd"",""4b95f52280ef428df06099611cf04e96"",""5f1e9cc581c7b0b49acc27f03f851a1b""]","[""Commercial"",""Competitive"",""Fit"",""Sponsorship"",""Value/Product""]",true,no,"The transcript shows NS Nederlandse Spoorwegen chose to continue with their existing Backstage implementation rather than switching to a competitor. While GetPort.io (the competitor) highlighted challenges with Backstage and offered a POC as an alternative, Bas from NS confirmed their Backstage POC was ""progressing well"" and they planned to move to production, with only a follow-up conversation scheduled for months later to assess potential collaboration."
a49eeec7d3c3f0d1bbd7db71fba945e5,43331924151,Care Lumen,Care Lumen,Classic,newbusiness,US MM,Closed Lost,2026-01-22,2025-09-03,136,72000.00,72000.00,John Romano,Competition,"[""Competitive""]",3,2026-01-06,2025-10-17,"[""c1c66f8cf942f12cd9220eec40d7c0d3"",""1fbffe52aee551ca469153dab28c4b00"",""c628f2dc47f1f968b17dd2d3285a67d0""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript clearly shows Care Lumen is running concurrent POCs with both GetPort.io and Cortex, with GetPort.io's POC scheduled to begin after Care Lumen completes their POC with the competing platform Cortex. This directly supports the stated ""Competition"" loss reason, as the deal was lost to a competitor (Cortex) that Care Lumen was evaluating alongside GetPort.io."
982722e70298e431d6c74de6440c4205,33352155653,Honeywell,Honeywell,Classic,newbusiness,US Ent,Closed Lost,2026-01-21,2024-12-24,364,70000.00,70000.00,Jeff Graham,Bad timing,"[""Timing""]",3,2025-02-20,2025-02-11,"[""2eadf6fb467d8f346df5324b4efa0fef"",""26045c46c011c99fde1ae53728e32755"",""73e9602d7faaae15c38e4f42a22ce1f5""]","[""Commercial""]",false,unknown,"The transcript summaries discuss product features, technical requirements, and next steps for scheduling follow-up meetings, but do not reveal any reason why the deal was ultimately lost. There is no mention of timing issues or any other loss reason in the provided call summaries."
d893d592aec33697c726567ba8f465df,28847934106,Desjardins General Insurance Inc,Desjardins General Insurance Inc,Classic,newbusiness,US Ent,Closed Lost,2026-01-21,2024-11-07,409,100000.00,100000.00,Jeff Graham,Unable to connect,"[""No Engagement""]",2,2024-12-31,2024-11-18,"[""b1386830de1687f5d84cf7b64f26ec03"",""004a04ba981273a0d65e44e11ede0c10""]","[""Commercial"",""Value/Product"",""Security""]",false,no,"The transcript shows active sales conversations with engaged prospects (Raymond receiving pricing proposals and Jerome from Desjardins requesting follow-up demos), contradicting the stated reason of ""Unable to connect."" Both calls demonstrate successful connections and ongoing deal progression rather than communication difficulties."
0616277f200696247abc69a8b35be22d,29888616001,Freedom Mortgage,Freedom Mortgage,Classic,newbusiness,US Ent,Closed Lost,2026-01-21,2024-12-04,363,50000.00,50000.00,Jeff Graham,Bad timing,"[""Timing""]",1,2025-01-21,2025-01-21,"[""f13d2619e085a2f6c4943cf2db80f7b8""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript summary discusses product features, challenges, pricing, and next steps, but does not reveal any specific reason why the deal was ultimately lost. The summary ends with Freedom Mortgage planning to discuss internally and get back within 1-2 weeks, with no indication of rejection or timing issues."
a831a27902695a908abbc92b6858cd04,37124246939,Arc'teryx Equipment,Arc'teryx Equipment,Classic,newbusiness,US MM,Closed Lost,2026-01-21,2025-05-13,206,75000.00,75000.00,Daniel Alper,Unable to connect;Early stage,"[""No Engagement"",""Timing""]",2,2025-06-18,2025-05-21,"[""77f74496bb95027caf60d224d9d43430"",""92953d301b7ab05848dc8689effaefb2""]","[""Commercial"",""Fit"",""Value/Product""]",false,no,"The transcript shows active engagement and progression in the sales process, with Arc'teryx planning to evaluate GetPort.io for their 2026 budget and discussing next steps including follow-up conversations and formal evaluation. This directly contradicts the stated reason of ""Unable to connect;Early stage"" as the calls demonstrate successful connection and advancement beyond early stage discussions."
6e938b0e9734c987597dabbba3f89f0e,44890323086,AMH,AMH,Classic,newbusiness,US MM,Closed Lost,2026-01-21,2025-09-30,114,36000.00,36000.00,John Romano,Competition,"[""Competitive""]",3,2025-12-04,2025-12-01,"[""2c86b7a13c473fc0b0969ccd7c845288"",""8ddf4e75c812c2e7e5a51e34d9e5e4cd"",""f90a0be8f28cffe4b4f2556a9e068d35""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,unknown,"The transcript does not reveal why the deal was ultimately lost. While it shows AMH comparing Port to a competitor (Cortex) and Alex expressing some concerns about Port's POC approach, the calls appear to be ongoing with scheduled follow-ups and John offering to address feedback and explore deals, indicating the sales process was still active rather than closed-lost."
7678c8c57b90fe801ff072d2a8e77131,29802399132,Southwest Airlines,wnco.com,Classic,newbusiness,US Ent,Closed Lost,2026-01-21,2024-12-03,378,100000.00,100000.00,Jeff Graham,Bad timing,"[""Timing""]",1,2024-12-30,2024-12-30,"[""e8467c1bf3da728932c179be2ffc4d22""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript discusses Southwest Airlines' evaluation process and timeline for selecting a developer portal solution, but does not reveal any specific reason why the deal was ultimately lost. The summary shows an active sales process with planned follow-up meetings and POC discussions, but contains no information about what caused the deal to close as lost."
f5e5146e8193adabef0bcab6f78424de,40603561902,Guideline.ai,Guideline,Classic,newbusiness,US MM,Closed Lost,2026-01-20,2025-07-21,167,43000.00,43000.00,John Romano,Bad timing,"[""Timing""]",3,2025-11-19,2025-09-12,"[""9929451593cd9ac42cabd7492b1952ab"",""0138c12d62c2a9b26c8c50085ca0639b"",""83690159b251e16ac1882a5439ab2854""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript clearly shows the deal was lost due to budget constraints and timeline misalignment, not bad timing. Daniel explicitly states ""There is no budget for Port in 2025"" and explains they cannot implement until Q2 2026 due to infrastructure issues and resource constraints. The loss is driven by lack of allocated budget and internal readiness, which contradicts the ""bad timing"" reason."
b928ba3e970ce5601ed321f197003c0e,33970337078,Cato Networks,Cato Networks,Classic,newbusiness,EMEA MM,Closed Lost,2026-01-15,2025-02-06,333,70000.00,70000.00,Sharon Peretz,Budget,"[""Commercial""]",3,2025-06-15,2025-04-21,"[""0ee8bf805268c68142f867e3de2f5d5f"",""fdc3dc560281046f9dc9c174adfb7f90"",""29b4e82a5f0576b303ea4c63997f0d30""]","[""Commercial"",""Security"",""Value/Product""]",true,unknown,"The transcript summaries focus entirely on technical discussions about AI-powered development tools, platform capabilities, and integrations between GetPort.io and Cato Networks. There is no mention of budget constraints, pricing concerns, cost issues, or any indication that the deal was lost due to financial reasons. The conversations appear to be productive technical explorations rather than discussions about deal closure or loss reasons."
862cfd8a8a2d2a40c4fe9dc6e7186767,19700662049,Axpo,Axpo,Classic,newbusiness,EMEA Ent,Closed Lost,2026-01-15,2024-05-29,581,50000.00,50000.00,Benjamin Duckworth,Not right company/ persona,"[""Fit""]",3,2025-09-04,2024-10-08,"[""5f0e1894bd62152645278b118305d430"",""8b453ea411c0a85eca098ce81766db5c"",""3079524aeb70fafff3ad13dcfd45b32d""]","[""Commercial"",""Value/Product"",""Security"",""Timing""]",false,no,"The transcript shows the deal was lost due to pricing/commercial issues, not company/persona fit. The prospect wanted to evaluate paid features but GetPort's ""standard pricing model does not fit Axpo's needs for a longer evaluation period,"" indicating a pricing mismatch rather than the stated reason of wrong company or persona fit."
a2ed880901678dc8470be8b554c0a8a2,33723423052,AT&T,AT&T,Classic,newbusiness,US Ent,Closed Lost,2026-01-15,2025-02-14,330,200000.00,200000.00,Tom Skarzynski,Competition,"[""Competitive""]",3,2025-08-19,2025-08-05,"[""74527e57a183433f789289bea28f6f18"",""4dedabc4c50e45ac891dc32130f6fbfb"",""0f072e5b35fcccaeb2956cc2abb5ab0e""]","[""Commercial"",""Fit"",""Security"",""Timing"",""Value/Product""]",false,no,"The transcript shows the deal was paused due to AT&T's internal decision-making process around hosting strategy and evaluation of another tool (Morpheus), not because they chose a competitor. Joe specifically asked to ""pause the pilot for 4 weeks until AT&T makes decisions on hosting strategy and hypervisors"" and the team discussed uncertainty about how Morpheus would impact their platform, indicating the loss was due to timing and internal processes rather than competitive displacement."
2f7638ed23f4c359ad31a15e2ce1ccc7,43604247159,PZU,PZU,Classic,newbusiness,EMEA Ent,Closed Lost,2026-01-15,2025-09-11,112,150000.00,150000.00,James Pritchard,Not right company/ persona,"[""Fit""]",1,2025-09-17,2025-09-17,"[""336bfadc54900e667fcc2833a0d50527""]","[""Commercial"",""Competitive"",""Fit"",""Security"",""Timing"",""Value/Product""]",true,unknown,"The transcript describes an active discovery call where PZU is exploring GetPort.io's platform for their developer portal needs, with follow-up meetings scheduled and RFI documents being exchanged. There is no indication in the transcript that the deal was lost or any reason why it would be closed-lost."
e1ff47a4aee26c724bf4b8044420cc0e,39441178291,Bally's,Bally's,Classic,newbusiness,EMEA Ent,Closed Lost,2026-01-12,2025-06-30,188,100000.00,100000.00,Ross Geall,Budget,"[""Commercial""]",3,2025-12-05,2025-11-24,"[""2e442d37c70e14b8349933e778f581b1"",""5ef975335e23ae0db074a57ab0180d34"",""288087e4b9aab0b952c028c9ca3a1c85""]","[""Commercial"",""No Engagement"",""Timing"",""Value/Product""]",true,yes,"The transcript clearly shows that Bally's cannot approve new spending due to a UK gambling tax increase from 21% to 40%, which severely impacts their budget and EBITDA. Roberto explicitly stated there is ""zero percent chance for new capex investment"" and ""zero budget for new spending,"" directly supporting the stated budget-related loss reason."
